Economy_Label,Partner_Label,Index_Value,Index_Footnote,Index_MissingValue
"Haiti","Tuvalu",0.01,,
"Haiti","Ukraine",0.1,,
"Haiti","United Arab Emirates",0.21,,
"Haiti","United Kingdom",0.23,,
"Haiti","United Republic of Tanzania",0.13,,
"Haiti","United States",0.3,,
"Haiti","United States Virgin Islands",0.17,,
"Haiti","Uruguay",0.2,,
"Haiti","Vanuatu",0.11,,
"Haiti","Venezuela (Bolivarian Rep. of)",0.2,,
"Haiti","Viet Nam",0.21,,
"Haiti","Wallis and Futuna Islands",0.08,,
"Haiti","Yemen",0.12,,
"Honduras","Albania",0.1,,
"Honduras","Algeria",0.13,,
"Honduras","American Samoa",0.19,,
"Honduras","Angola",0.21,,
"Honduras","Antigua and Barbuda",0.18,,
"Honduras","Argentina",0.23,,
"Honduras","Aruba",0.18,,
"Honduras","Australia",0.24,,
"Honduras","Bahamas",0.22,,
"Honduras","Bahrain",0.12,,
"Honduras","Bangladesh",0.14,,
"Honduras","Barbados",0.2,,
"Honduras","Belgium",0.27,,
"Honduras","Belize",0.18,,
"Honduras","Benin",0.22,,
"Honduras","Bermuda",0.15,,
"Honduras","Bonaire, Sint Eustatius and Saba",0.08,,
"Honduras","Brazil",0.24,,
"Honduras","British Virgin Islands",0.16,,
"Honduras","Brunei Darussalam",0.11,,
"Honduras","Bulgaria",0.12,,
"Honduras","Cabo Verde",0.09,,
"Honduras","Cambodia",0.13,,
"Honduras","Cameroon",0.21,,
"Honduras","Canada",0.25,,
"Honduras","Cayman Islands",0.21,,
"Honduras","Chile",0.23,,
"Honduras","China",0.27,,
"Honduras","China, Hong Kong SAR",0.25,,
"Honduras","China, Taiwan Province of",0.25,,
"Honduras","Christmas Island",0.08,,
"Honduras","Colombia",0.33,,
"Honduras","Comoros",0.1,,
"Honduras","Congo",0.14,,
"Honduras","Cook Islands",0.09,,
"Honduras","Costa Rica",0.31,,
"Honduras","Cote d'Ivoire",0.15,,
"Honduras","Croatia",0.13,,
"Honduras","Cuba",0.25,,
"Honduras","Curacao",0.19,,
"Honduras","Cyprus",0.14,,
"Honduras","Dem. Rep. of the Congo",0.1,,
"Honduras","Denmark",0.21,,
"Honduras","Djibouti",0.15,,
"Honduras","Dominica",0.18,,
"Honduras","Dominican Republic",0.31,,
"Honduras","Ecuador",0.24,,
"Honduras","Egypt",0.24,,
"Honduras","El Salvador",0.26,,
"Honduras","Equatorial Guinea",0.2,,
"Honduras","Eritrea",0.09,,
"Honduras","Estonia",0.12,,
"Honduras","Faroe Islands",0.11,,
"Honduras","Fiji",0.13,,
"Honduras","Finland",0.15,,
"Honduras","France",0.26,,
"Honduras","French Guiana",0.11,,
"Honduras","French Polynesia",0.21,,
"Honduras","Gabon",0.2,,
"Honduras","Gambia",0.1,,
"Honduras","Georgia",0.11,,
"Honduras","Germany",0.26,,
"Honduras","Ghana",0.22,,
"Honduras","Gibraltar",0.09,,
"Honduras","Greece",0.24,,
"Honduras","Greenland",0.1,,
"Honduras","Grenada",0.18,,
"Honduras","Guadeloupe",0.21,,
"Honduras","Guam",0.19,,
"Honduras","Guatemala",0.31,,
"Honduras","Guinea",0.13,,
"Honduras","Guinea-Bissau",0.1,,
"Honduras","Guyana",0.2,,
"Honduras","Haiti",0.2,,
"Honduras","Honduras",,,"Not applicable"
"Honduras","Iceland",0.18,,
"Honduras","India",0.25,,
"Honduras","Indonesia",0.23,,
"Honduras","Iran (Islamic Republic of)",0.13,,
"Honduras","Iraq",0.22,,
"Honduras","Ireland",0.21,,
"Honduras","Israel",0.21,,
"Honduras","Italy",0.26,,
"Honduras","Jamaica",0.31,,
"Honduras","Japan",0.25,,
"Honduras","Jordan",0.16,,
"Honduras","Kenya",0.16,,
"Honduras","Kiribati",0.11,,
"Honduras","Kuwait",0.14,,
"Honduras","Latvia",0.14,,
"Honduras","Lebanon",0.15,,
"Honduras","Liberia",0.11,,
"Honduras","Libya",0.14,,
"Honduras","Lithuania",0.14,,
"Honduras","Madagascar",0.12,,
"Honduras","Malaysia",0.25,,
"Honduras","Maldives",0.12,,
"Honduras","Malta",0.23,,
"Honduras","Marshall Islands",0.11,,
"Honduras","Martinique",0.2,,
"Honduras","Mauritania",0.11,,
"Honduras","Mauritius",0.14,,
"Honduras","Mayotte",0.11,,
"Honduras","Mexico",0.32,,
"Honduras","Micronesia (Federated States of)",0.1,,
"Honduras","Montenegro",0.11,,
"Honduras","Morocco",0.26,,
"Honduras","Mozambique",0.21,,
"Honduras","Myanmar",0.12,,
"Honduras","Namibia",0.21,,
"Honduras","Netherlands (Kingdom of the)",0.27,,
"Honduras","Netherlands Antilles",,,"Not applicable"
"Honduras","New Caledonia",0.21,,
"Honduras","New Zealand",0.23,,
"Honduras","Nicaragua",0.27,,
"Honduras","Nigeria",0.22,,
"Honduras","Niue",0.08,,
"Honduras","Norfolk Island",0.07,,
"Honduras","Northern Mariana Islands",0.1,,
"Honduras","Norway",0.11,,
"Honduras","Oman",0.23,,
"Honduras","Pakistan",0.24,,
"Honduras","Palau",0.09,,
"Honduras","Panama",0.33,,
"Honduras","Papua New Guinea",0.13,,
"Honduras","Paraguay",0.08,,
"Honduras","Peru",0.25,,
"Honduras","Philippines",0.15,,
"Honduras","Poland",0.15,,
"Honduras","Portugal",0.25,,
"Honduras","Puerto Rico",0.28,,
"Honduras","Qatar",0.15,,
"Honduras","Republic of Korea",0.26,,
"Honduras","Reunion",0.13,,
"Honduras","Romania",0.14,,
"Honduras","Russian Federation",0.23,,
"Honduras","Saint Helena",0.07,,
"Honduras","Saint Kitts and Nevis",0.16,,
"Honduras","Saint Lucia",0.19,,
"Honduras","Saint Pierre and Miquelon",0.07,,
"Honduras","Saint Vincent and the Grenadines",0.18,,
"Honduras","Samoa",0.19,,
"Honduras","Sao Tome and Principe",0.1,,
"Honduras","Saudi Arabia",0.24,,
"Honduras","Senegal",0.22,,
"Honduras","Serbia and Montenegro",,,"Not applicable"
"Honduras","Seychelles",0.12,,
"Honduras","Sierra Leone",0.12,,
"Honduras","Singapore",0.26,,
"Honduras","Sint Maarten (Dutch part)",0.19,,
"Honduras","Slovenia",0.14,,
"Honduras","Solomon Islands",0.12,,
"Honduras","Somalia",0.13,,
"Honduras","South Africa",0.23,,
"Honduras","Spain",0.27,,
"Honduras","Sri Lanka",0.25,,
"Honduras","Sudan",0.11,,
"Honduras","Sudan (...2011)",,,"Not applicable"
"Honduras","Suriname",0.2,,
"Honduras","Sweden",0.22,,
"Honduras","Syrian Arab Republic",0.12,,
"Honduras","Thailand",0.23,,
"Honduras","Timor-Leste",0.09,,
"Honduras","Togo",0.22,,
"Honduras","Tonga",0.12,,
"Honduras","Trinidad and Tobago",0.22,,
"Honduras","Tunisia",0.1,,
"Honduras","Turkiye",0.25,,
"Honduras","Turks and Caicos Islands",0.14,,
"Honduras","Tuvalu",0.01,,
"Honduras","Ukraine",0.1,,
"Honduras","United Arab Emirates",0.25,,
"Honduras","United Kingdom",0.27,,
"Honduras","United Republic of Tanzania",0.16,,
"Honduras","United States",0.34,,
"Honduras","United States Virgin Islands",0.17,,
"Honduras","Uruguay",0.23,,
"Honduras","Vanuatu",0.12,,
"Honduras","Venezuela (Bolivarian Rep. of)",0.27,,
"Honduras","Viet Nam",0.24,,
"Honduras","Wallis and Futuna Islands",0.08,,
"Honduras","Yemen",0.14,,
"Iceland","Albania",0.1,,
"Iceland","Algeria",0.11,,
"Iceland","American Samoa",0.18,,
"Iceland","Angola",0.19,,
"Iceland","Antigua and Barbuda",0.18,,
"Iceland","Argentina",0.19,,
"Iceland","Aruba",0.17,,
"Iceland","Australia",0.2,,
"Iceland","Bahamas",0.2,,
"Iceland","Bahrain",0.11,,
"Iceland","Bangladesh",0.11,,
"Iceland","Barbados",0.19,,
"Iceland","Belgium",0.23,,
"Iceland","Belize",0.17,,
"Iceland","Benin",0.19,,
"Iceland","Bermuda",0.15,,
"Iceland","Bonaire, Sint Eustatius and Saba",0.15,,
"Iceland","Brazil",0.2,,
"Iceland","British Virgin Islands",0.15,,
"Iceland","Brunei Darussalam",0.1,,
"Iceland","Bulgaria",0.11,,
"Iceland","Cabo Verde",0.09,,
"Iceland","Cambodia",0.11,,
"Iceland","Cameroon",0.19,,
"Iceland","Canada",0.27,,
"Iceland","Cayman Islands",0.15,,
"Iceland","Chile",0.19,,
"Iceland","China",0.23,,
"Iceland","China, Hong Kong SAR",0.2,,
"Iceland","China, Taiwan Province of",0.21,,
"Iceland","Christmas Island",0.08,,
"Iceland","Colombia",0.21,,
"Iceland","Comoros",0.1,,
"Iceland","Congo",0.19,,
"Iceland","Cook Islands",0.09,,
"Iceland","Costa Rica",0.2,,
"Iceland","Cote d'Ivoire",0.2,,
"Iceland","Croatia",0.11,,
"Iceland","Cuba",0.18,,
"Iceland","Curacao",0.18,,
"Iceland","Cyprus",0.18,,
"Iceland","Dem. Rep. of the Congo",0.17,,
"Iceland","Denmark",0.27,,
"Iceland","Djibouti",0.12,,
"Iceland","Dominica",0.18,,
"Iceland","Dominican Republic",0.21,,
"Iceland","Ecuador",0.2,,
"Iceland","Egypt",0.21,,
"Iceland","El Salvador",0.11,,
"Iceland","Equatorial Guinea",0.19,,
"Iceland","Eritrea",0.09,,
"Iceland","Estonia",0.19,,
"Iceland","Faroe Islands",0.26,,
"Iceland","Fiji",0.12,,
"Iceland","Finland",0.19,,
"Iceland","France",0.22,,
"Iceland","French Guiana",0.18,,
"Iceland","French Polynesia",0.19,,
"Iceland","Gabon",0.18,,
"Iceland","Gambia",0.1,,
"Iceland","Georgia",0.11,,
"Iceland","Germany",0.29,,
"Iceland","Ghana",0.2,,
"Iceland","Gibraltar",0.16,,
"Iceland","Greece",0.2,,
"Iceland","Greenland",0.24,,
"Iceland","Grenada",0.18,,
"Iceland","Guadeloupe",0.18,,
"Iceland","Guam",0.17,,
"Iceland","Guatemala",0.18,,
"Iceland","Guinea",0.18,,
"Iceland","Guinea-Bissau",0.1,,
"Iceland","Guyana",0.18,,
"Iceland","Haiti",0.18,,
"Iceland","Honduras",0.18,,
"Iceland","Iceland",,,"Not applicable"
"Iceland","India",0.21,,
"Iceland","Indonesia",0.19,,
"Iceland","Iran (Islamic Republic of)",0.11,,
"Iceland","Iraq",0.18,,
"Iceland","Ireland",0.19,,
"Iceland","Israel",0.2,,
"Iceland","Italy",0.22,,
"Iceland","Jamaica",0.21,,
"Iceland","Japan",0.21,,
"Iceland","Jordan",0.12,,
"Iceland","Kenya",0.12,,
"Iceland","Kiribati",0.1,,
"Iceland","Kuwait",0.11,,
"Iceland","Latvia",0.19,,
"Iceland","Lebanon",0.19,,
"Iceland","Liberia",0.1,,
"Iceland","Libya",0.12,,
"Iceland","Lithuania",0.19,,
"Iceland","Madagascar",0.11,,
"Iceland","Malaysia",0.22,,
"Iceland","Maldives",0.1,,
"Iceland","Malta",0.2,,
"Iceland","Marshall Islands",0.11,,
"Iceland","Martinique",0.18,,
"Iceland","Mauritania",0.11,,
"Iceland","Mauritius",0.19,,
"Iceland","Mayotte",0.1,,
"Iceland","Mexico",0.21,,
"Iceland","Micronesia (Federated States of)",0.1,,
"Iceland","Montenegro",0.11,,
"Iceland","Morocco",0.22,,
"Iceland","Mozambique",0.19,,
"Iceland","Myanmar",0.11,,
"Iceland","Namibia",0.2,,
"Iceland","Netherlands (Kingdom of the)",0.29,,
"Iceland","Netherlands Antilles",,,"Not applicable"
"Iceland","New Caledonia",0.19,,
"Iceland","New Zealand",0.2,,
"Iceland","Nicaragua",0.17,,
"Iceland","Nigeria",0.2,,
"Iceland","Niue",0.08,,
"Iceland","Norfolk Island",0.07,,
"Iceland","Northern Mariana Islands",0.1,,
"Iceland","Norway",0.25,,
"Iceland","Oman",0.2,,
"Iceland","Pakistan",0.2,,
"Iceland","Palau",0.08,,
"Iceland","Panama",0.21,,
"Iceland","Papua New Guinea",0.12,,
"Iceland","Paraguay",0.08,,
"Iceland","Peru",0.2,,
"Iceland","Philippines",0.11,,
"Iceland","Poland",0.27,,
"Iceland","Portugal",0.21,,
"Iceland","Puerto Rico",0.18,,
"Iceland","Qatar",0.12,,
"Iceland","Republic of Korea",0.22,,
"Iceland","Reunion",0.19,,
"Iceland","Romania",0.11,,
"Iceland","Russian Federation",0.19,,
"Iceland","Saint Helena",0.07,,
"Iceland","Saint Kitts and Nevis",0.15,,
"Iceland","Saint Lucia",0.18,,
"Iceland","Saint Pierre and Miquelon",0.14,,
"Iceland","Saint Vincent and the Grenadines",0.18,,
"Iceland","Samoa",0.18,,
"Iceland","Sao Tome and Principe",0.1,,
"Iceland","Saudi Arabia",0.2,,
"Iceland","Senegal",0.19,,
"Iceland","Serbia and Montenegro",,,"Not applicable"
"Iceland","Seychelles",0.11,,
"Iceland","Sierra Leone",0.11,,
"Iceland","Singapore",0.22,,
"Iceland","Sint Maarten (Dutch part)",0.19,,
"Iceland","Slovenia",0.11,,
"Iceland","Solomon Islands",0.11,,
"Iceland","Somalia",0.12,,
"Iceland","South Africa",0.2,,
"Iceland","Spain",0.23,,
"Iceland","Sri Lanka",0.21,,
"Iceland","Sudan",0.1,,
"Iceland","Sudan (...2011)",,,"Not applicable"
"Iceland","Suriname",0.19,,
"Iceland","Sweden",0.27,,
"Iceland","Syrian Arab Republic",0.11,,
"Iceland","Thailand",0.2,,
"Iceland","Timor-Leste",0.09,,
"Iceland","Togo",0.2,,
"Iceland","Tonga",0.11,,
"Iceland","Trinidad and Tobago",0.19,,
"Iceland","Tunisia",0.1,,
"Iceland","Turkiye",0.21,,
"Iceland","Turks and Caicos Islands",0.14,,
"Iceland","Tuvalu",0.01,,
"Iceland","Ukraine",0.1,,
"Iceland","United Arab Emirates",0.21,,
"Iceland","United Kingdom",0.3,,
"Iceland","United Republic of Tanzania",0.12,,
"Iceland","United States",0.29,,
"Iceland","United States Virgin Islands",0.17,,
"Iceland","Uruguay",0.19,,
"Iceland","Vanuatu",0.11,,
"Iceland","Venezuela (Bolivarian Rep. of)",0.19,,
"Iceland","Viet Nam",0.21,,
"Iceland","Wallis and Futuna Islands",0.08,,
"Iceland","Yemen",0.11,,
"India","Albania",0.19,,
"India","Algeria",0.24,,
"India","American Samoa",0.22,,
"India","Angola",0.34,,
"India","Antigua and Barbuda",0.22,,
"India","Argentina",0.43,,
"India","Aruba",0.2,,
"India","Australia",0.46,,
"India","Bahamas",0.4,,
"India","Bahrain",0.29,,
"India","Bangladesh",0.33,,
"India","Barbados",0.23,,
"India","Belgium",0.66,,
"India","Belize",0.21,,
"India","Benin",0.39,,
"India","Bermuda",0.16,,
"India","Bonaire, Sint Eustatius and Saba",0.16,,
"India","Brazil",0.5,,
"India","British Virgin Islands",0.18,,
"India","Brunei Darussalam",0.2,,
"India","Bulgaria",0.23,,
"India","Cabo Verde",0.18,,
"India","Cambodia",0.25,,
"India","Cameroon",0.32,,
"India","Canada",0.54,,
"India","Cayman Islands",0.16,,
"India","Chile",0.39,,
"India","China",0.73,,
"India","China, Hong Kong SAR",0.63,,
"India","China, Taiwan Province of",0.65,,
"India","Christmas Island",0.17,,
"India","Colombia",0.46,,
"India","Comoros",0.27,,
"India","Congo",0.46,,
"India","Cook Islands",0.1,,
"India","Costa Rica",0.33,,
"India","Cote d'Ivoire",0.5,,
"India","Croatia",0.34,,
"India","Cuba",0.21,,
"India","Curacao",0.22,,
"India","Cyprus",0.26,,
"India","Dem. Rep. of the Congo",0.2,,
"India","Denmark",0.37,,
"India","Djibouti",0.43,,
"India","Dominica",0.22,,
"India","Dominican Republic",0.49,,
"India","Ecuador",0.41,,
"India","Egypt",0.59,,
"India","El Salvador",0.2,,
"India","Equatorial Guinea",0.25,,
"India","Eritrea",0.17,,
"India","Estonia",0.22,,
"India","Faroe Islands",0.2,,
"India","Fiji",0.25,,
"India","Finland",0.26,,
"India","France",0.66,,
"India","French Guiana",0.22,,
"India","French Polynesia",0.27,,
"India","Gabon",0.25,,
"India","Gambia",0.18,,
"India","Georgia",0.21,,
"India","Germany",0.64,,
"India","Ghana",0.49,,
"India","Gibraltar",0.18,,
"India","Greece",0.55,,
"India","Greenland",0.11,,
"India","Grenada",0.21,,
"India","Guadeloupe",0.29,,
"India","Guam",0.22,,
"India","Guatemala",0.36,,
"India","Guinea",0.24,,
"India","Guinea-Bissau",0.19,,
"India","Guyana",0.23,,
"India","Haiti",0.22,,
"India","Honduras",0.25,,
"India","Iceland",0.21,,
"India","India",,,"Not applicable"
"India","Indonesia",0.44,,
"India","Iran (Islamic Republic of)",0.4,,
"India","Iraq",0.46,,
"India","Ireland",0.26,,
"India","Israel",0.33,,
"India","Italy",0.66,,
"India","Jamaica",0.41,,
"India","Japan",0.58,,
"India","Jordan",0.43,,
"India","Kenya",0.39,,
"India","Kiribati",0.21,,
"India","Kuwait",0.31,,
"India","Latvia",0.25,,
"India","Lebanon",0.36,,
"India","Liberia",0.21,,
"India","Libya",0.36,,
"India","Lithuania",0.36,,
"India","Madagascar",0.23,,
"India","Malaysia",0.7,,
"India","Maldives",0.28,,
"India","Malta",0.48,,
"India","Marshall Islands",0.22,,
"India","Martinique",0.28,,
"India","Mauritania",0.21,,
"India","Mauritius",0.4,,
"India","Mayotte",0.21,,
"India","Mexico",0.47,,
"India","Micronesia (Federated States of)",0.2,,
"India","Montenegro",0.21,,
"India","Morocco",0.64,,
"India","Mozambique",0.37,,
"India","Myanmar",0.3,,
"India","Namibia",0.43,,
"India","Netherlands (Kingdom of the)",0.66,,
"India","Netherlands Antilles",,,"Not applicable"
"India","New Caledonia",0.27,,
"India","New Zealand",0.33,,
"India","Nicaragua",0.22,,
"India","Nigeria",0.47,,
"India","Niue",0.1,,
"India","Norfolk Island",0.08,,
"India","Northern Mariana Islands",0.2,,
"India","Norway",0.22,,
"India","Oman",0.53,,
"India","Pakistan",0.55,,
"India","Palau",0.17,,
"India","Panama",0.53,,
"India","Papua New Guinea",0.25,,
"India","Paraguay",0.16,,
"India","Peru",0.43,,
"India","Philippines",0.4,,
"India","Poland",0.46,,
"India","Portugal",0.6,,
"India","Puerto Rico",0.24,,
"India","Qatar",0.47,,
"India","Republic of Korea",0.7,,
"India","Reunion",0.38,,
"India","Romania",0.27,,
"India","Russian Federation",0.39,,
"India","Saint Helena",0.16,,
"India","Saint Kitts and Nevis",0.18,,
"India","Saint Lucia",0.22,,
"India","Saint Pierre and Miquelon",0.15,,
"India","Saint Vincent and the Grenadines",0.21,,
"India","Samoa",0.23,,
"India","Sao Tome and Principe",0.19,,
"India","Saudi Arabia",0.63,,
"India","Senegal",0.3,,
"India","Serbia and Montenegro",,,"Not applicable"
"India","Seychelles",0.31,,
"India","Sierra Leone",0.21,,
"India","Singapore",0.72,,
"India","Sint Maarten (Dutch part)",0.24,,
"India","Slovenia",0.36,,
"India","Solomon Islands",0.23,,
"India","Somalia",0.34,,
"India","South Africa",0.46,,
"India","Spain",0.67,,
"India","Sri Lanka",0.66,,
"India","Sudan",0.2,,
"India","Sudan (...2011)",,,"Not applicable"
"India","Suriname",0.24,,
"India","Sweden",0.39,,
"India","Syrian Arab Republic",0.24,,
"India","Thailand",0.56,,
"India","Timor-Leste",0.18,,
"India","Togo",0.5,,
"India","Tonga",0.22,,
"India","Trinidad and Tobago",0.26,,
"India","Tunisia",0.2,,
"India","Turkiye",0.6,,
"India","Turks and Caicos Islands",0.16,,
"India","Tuvalu",0.09,,
"India","Ukraine",0.19,,
"India","United Arab Emirates",0.7,,
"India","United Kingdom",0.66,,
"India","United Republic of Tanzania",0.37,,
"India","United States",0.61,,
"India","United States Virgin Islands",0.2,,
"India","Uruguay",0.36,,
"India","Vanuatu",0.23,,
"India","Venezuela (Bolivarian Rep. of)",0.23,,
"India","Viet Nam",0.66,,
"India","Wallis and Futuna Islands",0.09,,
"India","Yemen",0.31,,
"Indonesia","Albania",0.17,,
"Indonesia","Algeria",0.21,,
"Indonesia","American Samoa",0.2,,
"Indonesia","Angola",0.26,,
"Indonesia","Antigua and Barbuda",0.19,,
"Indonesia","Argentina",0.27,,
"Indonesia","Aruba",0.18,,
"Indonesia","Australia",0.39,,
"Indonesia","Bahamas",0.27,,
"Indonesia","Bahrain",0.2,,
"Indonesia","Bangladesh",0.31,,
"Indonesia","Barbados",0.2,,
"Indonesia","Belgium",0.36,,
"Indonesia","Belize",0.18,,
"Indonesia","Benin",0.27,,
"Indonesia","Bermuda",0.15,,
"Indonesia","Bonaire, Sint Eustatius and Saba",0.09,,
"Indonesia","Brazil",0.29,,
"Indonesia","British Virgin Islands",0.16,,
"Indonesia","Brunei Darussalam",0.19,,
"Indonesia","Bulgaria",0.2,,
"Indonesia","Cabo Verde",0.1,,
"Indonesia","Cambodia",0.23,,
"Indonesia","Cameroon",0.26,,
"Indonesia","Canada",0.33,,
"Indonesia","Cayman Islands",0.15,,
"Indonesia","Chile",0.28,,
"Indonesia","China",0.46,,
"Indonesia","China, Hong Kong SAR",0.43,,
"Indonesia","China, Taiwan Province of",0.43,,
"Indonesia","Christmas Island",0.22,,
"Indonesia","Colombia",0.31,,
"Indonesia","Comoros",0.18,,
"Indonesia","Congo",0.27,,
"Indonesia","Cook Islands",0.09,,
"Indonesia","Costa Rica",0.27,,
"Indonesia","Cote d'Ivoire",0.28,,
"Indonesia","Croatia",0.25,,
"Indonesia","Cuba",0.19,,
"Indonesia","Curacao",0.19,,
"Indonesia","Cyprus",0.22,,
"Indonesia","Dem. Rep. of the Congo",0.11,,
"Indonesia","Denmark",0.27,,
"Indonesia","Djibouti",0.29,,
"Indonesia","Dominica",0.19,,
"Indonesia","Dominican Republic",0.29,,
"Indonesia","Ecuador",0.29,,
"Indonesia","Egypt",0.41,,
"Indonesia","El Salvador",0.12,,
"Indonesia","Equatorial Guinea",0.21,,
"Indonesia","Eritrea",0.16,,
"Indonesia","Estonia",0.13,,
"Indonesia","Faroe Islands",0.12,,
"Indonesia","Fiji",0.23,,
"Indonesia","Finland",0.23,,
"Indonesia","France",0.36,,
"Indonesia","French Guiana",0.12,,
"Indonesia","French Polynesia",0.24,,
"Indonesia","Gabon",0.21,,
"Indonesia","Gambia",0.1,,
"Indonesia","Georgia",0.19,,
"Indonesia","Germany",0.35,,
"Indonesia","Ghana",0.29,,
"Indonesia","Gibraltar",0.09,,
"Indonesia","Greece",0.31,,
"Indonesia","Greenland",0.1,,
"Indonesia","Grenada",0.19,,
"Indonesia","Guadeloupe",0.24,,
"Indonesia","Guam",0.21,,
"Indonesia","Guatemala",0.28,,
"Indonesia","Guinea",0.21,,
"Indonesia","Guinea-Bissau",0.11,,
"Indonesia","Guyana",0.2,,
"Indonesia","Haiti",0.2,,
"Indonesia","Honduras",0.23,,
"Indonesia","Iceland",0.19,,
"Indonesia","India",0.44,,
"Indonesia","Indonesia",,,"Not applicable"
"Indonesia","Iran (Islamic Republic of)",0.24,,
"Indonesia","Iraq",0.29,,
"Indonesia","Ireland",0.22,,
"Indonesia","Israel",0.27,,
"Indonesia","Italy",0.42,,
"Indonesia","Jamaica",0.29,,
"Indonesia","Japan",0.42,,
"Indonesia","Jordan",0.29,,
"Indonesia","Kenya",0.28,,
"Indonesia","Kiribati",0.19,,
"Indonesia","Kuwait",0.22,,
"Indonesia","Latvia",0.22,,
"Indonesia","Lebanon",0.27,,
"Indonesia","Liberia",0.12,,
"Indonesia","Libya",0.25,,
"Indonesia","Lithuania",0.25,,
"Indonesia","Madagascar",0.2,,
"Indonesia","Malaysia",0.44,,
"Indonesia","Maldives",0.2,,
"Indonesia","Malta",0.28,,
"Indonesia","Marshall Islands",0.2,,
"Indonesia","Martinique",0.24,,
"Indonesia","Mauritania",0.12,,
"Indonesia","Mauritius",0.27,,
"Indonesia","Mayotte",0.18,,
"Indonesia","Mexico",0.32,,
"Indonesia","Micronesia (Federated States of)",0.19,,
"Indonesia","Montenegro",0.19,,
"Indonesia","Morocco",0.35,,
"Indonesia","Mozambique",0.25,,
"Indonesia","Myanmar",0.29,,
"Indonesia","Namibia",0.27,,
"Indonesia","Netherlands (Kingdom of the)",0.36,,
"Indonesia","Netherlands Antilles",,,"Not applicable"
"Indonesia","New Caledonia",0.23,,
"Indonesia","New Zealand",0.29,,
"Indonesia","Nicaragua",0.2,,
"Indonesia","Nigeria",0.28,,
"Indonesia","Niue",0.09,,
"Indonesia","Norfolk Island",0.07,,
"Indonesia","Northern Mariana Islands",0.18,,
"Indonesia","Norway",0.12,,
"Indonesia","Oman",0.39,,
"Indonesia","Pakistan",0.41,,
"Indonesia","Palau",0.16,,
"Indonesia","Panama",0.32,,
"Indonesia","Papua New Guinea",0.29,,
"Indonesia","Paraguay",0.09,,
"Indonesia","Peru",0.29,,
"Indonesia","Philippines",0.39,,
"Indonesia","Poland",0.28,,
"Indonesia","Portugal",0.32,,
"Indonesia","Puerto Rico",0.21,,
"Indonesia","Qatar",0.29,,
"Indonesia","Republic of Korea",0.45,,
"Indonesia","Reunion",0.26,,
"Indonesia","Romania",0.23,,
"Indonesia","Russian Federation",0.36,,
"Indonesia","Saint Helena",0.15,,
"Indonesia","Saint Kitts and Nevis",0.16,,
"Indonesia","Saint Lucia",0.19,,
"Indonesia","Saint Pierre and Miquelon",0.08,,
"Indonesia","Saint Vincent and the Grenadines",0.18,,
"Indonesia","Samoa",0.21,,
"Indonesia","Sao Tome and Principe",0.1,,
"Indonesia","Saudi Arabia",0.43,,
"Indonesia","Senegal",0.25,,
"Indonesia","Serbia and Montenegro",,,"Not applicable"
"Indonesia","Seychelles",0.21,,
"Indonesia","Sierra Leone",0.13,,
"Indonesia","Singapore",0.45,,
"Indonesia","Sint Maarten (Dutch part)",0.2,,
"Indonesia","Slovenia",0.26,,
"Indonesia","Solomon Islands",0.21,,
"Indonesia","Somalia",0.24,,
"Indonesia","South Africa",0.37,,
"Indonesia","Spain",0.36,,
"Indonesia","Sri Lanka",0.43,,
"Indonesia","Sudan",0.19,,
"Indonesia","Sudan (...2011)",,,"Not applicable"
"Indonesia","Suriname",0.2,,
"Indonesia","Sweden",0.27,,
"Indonesia","Syrian Arab Republic",0.21,,
"Indonesia","Thailand",0.42,,
"Indonesia","Timor-Leste",0.24,,
"Indonesia","Togo",0.29,,
"Indonesia","Tonga",0.2,,
"Indonesia","Trinidad and Tobago",0.22,,
"Indonesia","Tunisia",0.18,,
"Indonesia","Turkiye",0.35,,
"Indonesia","Turks and Caicos Islands",0.15,,
"Indonesia","Tuvalu",0.08,,
"Indonesia","Ukraine",0.18,,
"Indonesia","United Arab Emirates",0.43,,
"Indonesia","United Kingdom",0.36,,
"Indonesia","United Republic of Tanzania",0.27,,
"Indonesia","United States",0.44,,
"Indonesia","United States Virgin Islands",0.18,,
"Indonesia","Uruguay",0.27,,
"Indonesia","Vanuatu",0.21,,
"Indonesia","Venezuela (Bolivarian Rep. of)",0.2,,
"Indonesia","Viet Nam",0.43,,
"Indonesia","Wallis and Futuna Islands",0.08,,
"Indonesia","Yemen",0.23,,
"Iran (Islamic Republic of)","Albania",0.16,,
"Iran (Islamic Republic of)","Algeria",0.2,,
"Iran (Islamic Republic of)","American Samoa",0.18,,
"Iran (Islamic Republic of)","Angola",0.26,,
"Iran (Islamic Republic of)","Antigua and Barbuda",0.11,,
"Iran (Islamic Republic of)","Argentina",0.29,,
"Iran (Islamic Republic of)","Aruba",0.1,,
"Iran (Islamic Republic of)","Australia",0.28,,
"Iran (Islamic Republic of)","Bahamas",0.26,,
"Iran (Islamic Republic of)","Bahrain",0.19,,
